doc_id,term_id,frequency
15894_txt_acq,shamrock,3
10515_txt_earn,rebound,1
2520_txt_acq,one,1
5244_txt_crude,sent,1
18040_txt_acq,dlrs,1
19880_txt_acq,securities,1
918_txt_crude,infrastructure,1
20291_txt_earn,included,1
20384_txt_earn,share,3
5667_txt_acq,option,1
2500_txt_acq,management,8
4039_txt_crude,petroleum,1
9577_txt_earn,cts,2
20632_txt_crude,addition,1
11717_txt_earn,125,1
11460_txt_trade,washington,1
12473_txt_trade,selling,1
14843_txt_acq,universal,2
12680_txt_crude,1986,2
8151_txt_trade,commitments,1
11225_txt_trade,unrelated,1
15227_txt_earn,banks,3
2973_txt_crude,25,1
6090_txt_acq,end,1
8676_txt_trade,trade,8
18104_txt_trade,tariffs,2
3592_txt_crude,ltds,1
1602_txt_earn,shr,2
20766_txt_acq,interest,1
8667_txt_trade,mandated,1
10695_txt_trade,issue,1
11076_txt_trade,17,1
5507_txt_trade,nears,1
12521_txt_earn,developing,1
15736_txt_earn,arb,1
8672_txt_crude,well,1
11746_txt_interest,reflecting,1
17199_txt_crude,loan,1
11095_txt_acq,30,1
2775_txt_crude,another,1
2499_txt_trade,links,2
225_txt_interest,move,1
17433_txt_crude,hit,1
9425_txt_earn,vs,6
8137_txt_interest,agreement,1
16680_txt_acq,weeks,1
18688_txt_acq,pay,1
19499_txt_crude,cautious,1
11492_txt_acq,change,1
4983_txt_crude,tumaco,3
732_txt_acq,2,1
10209_txt_trade,imposed,1
11514_txt_acq,pact,1
196_txt_earn,vs,3
6125_txt_crude,advantage,1
7715_txt_acq,acquired,1
6465_txt_earn,will,1
17863_txt_acq,industry,1
10693_txt_crude,elections,1
11220_txt_earn,329000,1
8672_txt_crude,maintains,1
11123_txt_earn,optimistic,1
18689_txt_crude,reuter,1
18465_txt_interest,market,1
9279_txt_crude,ddn,1
14485_txt_acq,set,1
13256_txt_crude,average,2
2973_txt_crude,60,2
3389_txt_crude,cuts,1
5118_txt_crude,task,1
5796_txt_crude,boilers,1
17003_txt_crude,api,3
17247_txt_interest,meeting,1
225_txt_interest,bureau,5
1306_txt_crude,daniel,1
17419_txt_crude,forced,1
6090_txt_acq,managed,1
12940_txt_crude,plc,1
1711_txt_crude,revitalize,1
16163_txt_acq,amount,2
1478_txt_trade,19,1
16125_txt_trade,dlrs,1
17593_txt_interest,reuter,1
9704_txt_trade,march,1
3446_txt_trade,high,2
1499_txt_trade,expressed,1
5235_txt_interest,28,1
4039_txt_crude,hernandez,1
8553_txt_crude,california,1
5973_txt_trade,july,3
960_txt_acq,possible,1
5268_txt_crude,maintain,1
2772_txt_earn,inc,1
14826_txt_trade,kind,1
8799_txt_earn,based,1
12203_txt_acq,exchange,1
19506_txt_crude,plans,1
11352_txt_trade,will,3
4041_txt_crude,say,1
19509_txt_crude,day,1
18257_txt_trade,attached,1
1356_txt_trade,washington,1
2316_txt_earn,boston,1
20632_txt_crude,straits,1
2279_txt_earn,nil,1
3594_txt_crude,way,1
5092_txt_earn,fourth,2
8602_txt_trade,telling,1
11989_txt_interest,chicago,1
15600_txt_acq,general,4
6201_txt_crude,384,1
8204_txt_acq,court,1
7802_txt_trade,capitals,1
11979_txt_earn,cts,1
16139_txt_trade,taken,1
7310_txt_interest,give,1
19832_txt_crude,amount,1
16176_txt_acq,takeover,2
20747_txt_earn,qtr,1
1990_txt_crude,adopted,1
835_txt_crude,met,1
9675_txt_interest,reserve,2
9333_txt_earn,sales,2
2383_txt_crude,working,1
20095_txt_crude,selective,2
18075_txt_acq,vancouver,1
991_txt_trade,containing,1
13046_txt_trade,make,1
11545_txt_trade,president,2
20038_txt_interest,accord,1
19880_txt_acq,511500,1
2417_txt_trade,social,1
19559_txt_crude,differentials,3
10768_txt_acq,starch,2
12774_txt_interest,two,1
14542_txt_acq,said,2
12559_txt_earn,memphis,1
2620_txt_trade,march,1
17274_txt_trade,ease,1
21260_txt_earn,mln,14
3507_txt_crude,32,1
17245_txt_trade,prime,1
16774_txt_trade,us,4
8089_txt_crude,explosion,3
10695_txt_trade,rather,1
10843_txt_acq,subordinated,1
17625_txt_acq,environmental,1
19560_txt_crude,sevenyearold,1
18465_txt_interest,reduction,1
17256_txt_trade,express,1
3563_txt_crude,multiple,1
7477_txt_trade,negotiations,1
9103_txt_earn,wyckoff,1
4127_txt_acq,visit,1
4810_txt_earn,company,2
5376_txt_trade,late,1
11487_txt_trade,interests,1
12389_txt_earn,recorded,1
952_txt_crude,result,1
6665_txt_acq,apply,1
353_txt_crude,quota,1
20165_txt_earn,inc,1
2322_txt_acq,transaction,1
17780_txt_crude,countries,1
16088_txt_trade,ready,1
5167_txt_crude,anything,1
4584_txt_crude,price,2
9761_txt_earn,26,1
8480_txt_earn,auditors,2
4026_txt_trade,collective,1
952_txt_crude,emergency,1
1846_txt_earn,american,1
3111_txt_interest,authorities,3
5071_txt_earn,major,1
9445_txt_crude,program,7
9850_txt_acq,acquisition,1
2228_txt_interest,can,1
3048_txt_crude,quito,1
6178_txt_interest,set,1
714_txt_acq,material,1
8663_txt_trade,accord,1
960_txt_acq,asset,1
1963_txt_trade,reasons,2
19163_txt_trade,republicans,1
7496_txt_crude,lending,1
16256_txt_trade,suffer,1
10905_txt_trade,ways,1
11663_txt_earn,facilitate,1
1478_txt_trade,drive,1
18493_txt_crude,bass,1
15239_txt_acq,changing,1
1808_txt_acq,leagues,1
11575_txt_earn,fell,1
17212_txt_acq,building,4
3713_txt_earn,cell,1
20769_txt_interest,rate,1
13966_txt_earn,120,1
3509_txt_crude,board,1
21391_txt_trade,producers,2
17245_txt_trade,quoted,1
2638_txt_acq,means,1
8676_txt_trade,reviewing,1
16739_txt_crude,step,1
18448_txt_crude,dilemma,1
4600_txt_crude,wells,1
8204_txt_acq,block,1
110_txt_acq,undervalued,1
10695_txt_trade,final,2
8275_txt_earn,reuter,1
5585_txt_earn,board,1
20455_txt_earn,avg,2
12571_txt_interest,734,1
20384_txt_earn,36,1
9045_txt_acq,gart,1
12084_txt_interest,difficulty,1
12891_txt_interest,auction,1
4277_txt_acq,remaining,1
16926_txt_trade,protectionist,1
19505_txt_crude,grips,1
17798_txt_acq,calif,1
20693_txt_acq,pn,1
11723_txt_crude,offer,1
21385_txt_earn,gulf,1
15832_txt_earn,bank,1
8637_txt_trade,international,1
3594_txt_crude,exports,2
17405_txt_crude,president,1
20682_txt_trade,mln,5
9549_txt_earn,wilmington,1
8602_txt_trade,failing,1
13115_txt_crude,recent,2
11_txt_earn,carry,1
4600_txt_crude,lessen,1
3874_txt_earn,vs,8
2039_txt_acq,spinoff,1
5274_txt_trade,organisation,1
10695_txt_trade,official,2
16797_txt_earn,51,1
20095_txt_crude,continue,1
1225_txt_earn,baby,1
16872_txt_acq,stock,1
17452_txt_trade,reexported,1
9293_txt_crude,fall,1
8672_txt_crude,according,1
7684_txt_crude,barite,1
4067_txt_earn,128,1
7634_txt_earn,revs,2
2807_txt_earn,year,2
7894_txt_earn,vs,1
12473_txt_trade,april,1
11550_txt_acq,sxi,1
8606_txt_crude,march,1
12318_txt_earn,put,1
12602_txt_trade,american,1
17338_txt_trade,signing,1
16964_txt_trade,yesterday,1
2775_txt_crude,benchmark,1
6996_txt_crude,expatriate,1
543_txt_crude,2,1
3111_txt_interest,decline,1
331_txt_acq,remainder,1
4026_txt_trade,making,1
5268_txt_crude,capacity,1
8044_txt_trade,mexico,1
10213_txt_acq,pct,2
8944_txt_acq,machine,1
4156_txt_trade,leaders,2
15230_txt_crude,six,2
7930_txt_acq,including,1
8512_txt_acq,iv,6
14751_txt_earn,heligmeyers,1
15666_txt_trade,chairman,1
9742_txt_acq,full,1
20048_txt_interest,rates,2
6453_txt_interest,generally,1
4664_txt_crude,opec,7
1739_txt_acq,35,2
11867_txt_acq,six,1
17449_txt_trade,rises,1
3931_txt_trade,japanese,1
820_txt_acq,2,1
1675_txt_trade,told,1
15049_txt_interest,pressures,2
14220_txt_trade,objectives,1
8602_txt_trade,salvage,1
6665_txt_acq,arbitragers,1
12521_txt_earn,industrial,1
6096_txt_acq,said,2
1152_txt_earn,provision,1
3762_txt_interest,dont,1
6124_txt_acq,reuter,1
16075_txt_interest,span,1
12197_txt_interest,hope,1
3048_txt_crude,138,1
3455_txt_crude,per,2
2772_txt_earn,qtly,1
19191_txt_interest,won,1
6460_txt_earn,cts,2
21541_txt_crude,drilling,1
19424_txt_earn,dlrs,4
8765_txt_crude,definitively,1
8635_txt_trade,time,1
15149_txt_acq,company,2
366_txt_acq,response,1
19499_txt_crude,concurred,1
18595_txt_interest,112,1
945_txt_crude,opportunities,1
16377_txt_earn,shr,2
16005_txt_crude,three,1
11817_txt_interest,current,1
4341_txt_earn,march,1
6450_txt_trade,city,1
19433_txt_trade,far,1
10094_txt_earn,3rd,1
20095_txt_crude,morning,1
7092_txt_earn,loss,5
8106_txt_trade,whether,1
4238_txt_trade,deficit,2
8069_txt_crude,monitor,1
8401_txt_interest,home,1
3290_txt_acq,previously,1
21357_txt_acq,rights,1
15227_txt_earn,oil,1
2470_txt_acq,treatment,1
7618_txt_crude,company,1
10094_txt_earn,march,1
18840_txt_crude,1900,1
16946_txt_trade,foreign,1
11100_txt_crude,two,1
12732_txt_interest,will,1
5235_txt_interest,philippine,1
8198_txt_trade,us,2
12042_txt_earn,note,1
10918_txt_acq,february,1
10255_txt_trade,last,2
12260_txt_interest,effective,1
14293_txt_interest,among,1
20038_txt_interest,central,1
13908_txt_trade,shown,1
8747_txt_trade,sixth,1
7576_txt_earn,return,1
8835_txt_crude,rate,1
16680_txt_acq,prices,1
3563_txt_crude,industries,2
17716_txt_acq,total,2
9015_txt_trade,decide,1
5160_txt_trade,korea,1
19557_txt_interest,cut,1
16176_txt_acq,surprised,1
17199_txt_crude,edging,1
4135_txt_acq,failed,1
15832_txt_earn,vs,4
1066_txt_earn,record,1
9839_txt_earn,2142118,1
10883_txt_acq,exchange,1
20095_txt_crude,budgeted,1
9742_txt_acq,us,2
10440_txt_earn,february,1
8240_txt_trade,23,2
13115_txt_crude,picture,1
15674_txt_earn,plcs,1
11118_txt_crude,news,1
18765_txt_crude,prices,1
18602_txt_earn,avg,2
237_txt_crude,us,2
12027_txt_interest,blip,1
15078_txt_earn,vs,1
6866_txt_trade,reuter,1
225_txt_interest,minus,1
12383_txt_earn,exchange,1
11658_txt_trade,sees,2
4810_txt_earn,fourth,1
1103_txt_acq,meeting,1
6886_txt_acq,inc,1
9795_txt_trade,must,3
5123_txt_crude,made,1
10545_txt_interest,brazil,5
3039_txt_acq,total,1
7472_txt_earn,ltd,1
11574_txt_trade,favor,1
17216_txt_trade,week,1
17519_txt_crude,inc,4
4777_txt_earn,operations,2
3874_txt_earn,music,1
14843_txt_acq,domestic,2
15674_txt_earn,metropolitan,1
17292_txt_interest,immobilising,1
13263_txt_earn,will,8
4055_txt_acq,yesterday,1
6837_txt_earn,3372970,1
3449_txt_interest,major,1
18252_txt_acq,end,1
17943_txt_interest,summit,2
18523_txt_crude,demand,1
14826_txt_trade,steppedup,1
20989_txt_trade,also,1
873_txt_crude,reporters,1
1347_txt_trade,britain,3
21267_txt_crude,x,1
18138_txt_acq,representatives,1
10192_txt_crude,18,1
11685_txt_earn,operations,2
18252_txt_acq,executive,1
17706_txt_acq,vending,2
4127_txt_acq,bank,1
3553_txt_trade,1987,2
6665_txt_acq,helped,1
5118_txt_crude,75,1
12506_txt_earn,12,1
1932_txt_trade,reuter,1
894_txt_trade,effect,1
20385_txt_earn,cts,4
5309_txt_acq,units,3
9628_txt_trade,interests,1
8979_txt_earn,6330000,1
17338_txt_trade,executive,1
9015_txt_trade,states,1
18520_txt_interest,certificate,4
6201_txt_crude,billion,17
16941_txt_acq,profits,1
5716_txt_earn,shrs,1
4374_txt_earn,declared,1
5121_txt_acq,march,1
1497_txt_acq,mln,1
16723_txt_crude,proposed,2
20757_txt_trade,manufactured,1
12147_txt_interest,said,2
8692_txt_trade,round,1
16997_txt_crude,10,1
12702_txt_acq,croft,1
236_txt_crude,differentials,1
12848_txt_trade,continue,1
3009_txt_acq,sl,1
7067_txt_crude,w5m,1
7634_txt_earn,vs,6
15200_txt_crude,reuter,1
12672_txt_earn,1906850,1
4621_txt_earn,2285,1
16256_txt_trade,trade,5
6884_txt_acq,unit,1
2973_txt_crude,told,1
12473_txt_trade,war,1
17028_txt_crude,api,1
21386_txt_earn,762,1
1694_txt_acq,will,3
20769_txt_interest,reduce,1
7539_txt_acq,138,1
5299_txt_acq,holdings,1
18938_txt_acq,copy,1
6184_txt_crude,clients,1
15585_txt_earn,absb,1
3939_txt_acq,dlrs,1
9246_txt_acq,plc,1
6091_txt_interest,cuts,1
16588_txt_earn,fine,1
6060_txt_crude,libya,1
17084_txt_trade,edition,1
16812_txt_earn,april,1
5530_txt_earn,profit,2
12890_txt_acq,quilon,1
17433_txt_crude,science,1
4067_txt_earn,earners,1
7235_txt_earn,qtly,1
11076_txt_trade,ask,1
237_txt_crude,reviews,1
13043_txt_acq,august,1
4343_txt_acq,head,1
16774_txt_trade,top,1
6023_txt_crude,us,1
6453_txt_interest,undercut,1
8029_txt_trade,provincial,1
15295_txt_earn,dec,1
6532_txt_earn,25,1
7529_txt_crude,lessen,2
11076_txt_trade,expected,1
19273_txt_trade,assess,1
1103_txt_acq,posttax,1
7352_txt_acq,corp,1
11746_txt_interest,business,1
2772_txt_earn,prior,1
21260_txt_earn,492,1
11855_txt_earn,bonus,1
13280_txt_crude,finds,1
127_txt_crude,today,2
20709_txt_crude,today,1
2663_txt_earn,operation,1
13649_txt_trade,unfair,1
16392_txt_earn,april,3
7539_txt_acq,havanonda,1
3048_txt_crude,countries,1
9381_txt_acq,controlled,1
4593_txt_crude,bpd,3
6086_txt_crude,exchequer,1
17291_txt_crude,benchmark,1
5270_txt_crude,nearly,1
7319_txt_acq,17,1
9712_txt_trade,problem,1
21203_txt_earn,tonso,1
10530_txt_trade,japan,3
12073_txt_interest,year,1
835_txt_crude,says,1
8747_txt_trade,year,1
12623_txt_trade,2,1
13115_txt_crude,analyst,3
16964_txt_trade,states,1
2499_txt_trade,5,1
13024_txt_interest,movement,1
13212_txt_acq,control,1
7771_txt_trade,firm,1
12680_txt_crude,barrels,3
8240_txt_trade,international,1
11090_txt_earn,record,1
7477_txt_trade,misguided,1
6091_txt_interest,pointing,1
6532_txt_earn,la,1
9850_txt_acq,petroleum,1
13281_txt_crude,eventually,1
16926_txt_trade,little,3
704_txt_crude,party,1
17115_txt_acq,stock,3
7275_txt_earn,div,1
6996_txt_crude,put,1
6346_txt_acq,year,2
20888_txt_earn,august,1
3596_txt_acq,reuter,1
16357_txt_trade,show,1
5796_txt_crude,added,1
11460_txt_trade,reflection,1
9313_txt_earn,success,1
11397_txt_trade,nakasones,3
4246_txt_crude,compared,1
16997_txt_crude,peoples,1
17948_txt_trade,opened,1
1022_txt_trade,two,1
17716_txt_acq,debt,1
6020_txt_acq,sfi,1
4344_txt_earn,votes,1
10080_txt_crude,plan,1
18992_txt_trade,years,1
2316_txt_earn,credit,1
13115_txt_crude,april,1
17618_txt_crude,company,1
8982_txt_trade,way,1
11177_txt_acq,sell,1
15223_txt_trade,semiconductor,1
110_txt_acq,president,1
15154_txt_trade,dumping,1
2789_txt_earn,writedowns,1
5299_txt_acq,average,1
12521_txt_earn,interest,1
3111_txt_interest,bonds,1
945_txt_crude,dlrs,1
18566_txt_acq,declared,1
12600_txt_acq,main,1
18313_txt_acq,give,1
8512_txt_acq,spokesman,1
1643_txt_earn,results,1
787_txt_acq,alsthom,1
3609_txt_crude,five,2
2802_txt_acq,netherlands,1
8480_txt_earn,bc,1
9603_txt_trade,quarter,2
12094_txt_acq,plans,1
47_txt_trade,currency,1
3446_txt_trade,country,1
1963_txt_trade,figures,1
6746_txt_crude,said,3
3477_txt_acq,behalf,1
10601_txt_earn,nine,1
14642_txt_interest,follows,1
17579_txt_acq,acquisition,1
17519_txt_crude,follow,1
11907_txt_interest,became,1
15703_txt_earn,spain,1
5796_txt_crude,reduce,1
11621_txt_earn,80,1
20216_txt_acq,em,1
6169_txt_crude,captive,1
4733_txt_acq,13,1
7997_txt_acq,sold,2
19506_txt_crude,week,1
11940_txt_interest,mmb,1
3261_txt_acq,corps,1
15078_txt_earn,10,3
3103_txt_interest,tomorrow,1
853_txt_acq,contacted,2
13291_txt_crude,1986,3
1306_txt_crude,dlr,1
8160_txt_crude,main,1
8935_txt_earn,qtr,1
9334_txt_earn,4357000,1
2121_txt_crude,strictly,2
4378_txt_earn,march,1
10265_txt_trade,reporters,1
16139_txt_trade,telecommucations,1
11487_txt_trade,edge,1
16935_txt_trade,removing,1
17212_txt_acq,bid,3
12657_txt_interest,rate,2
13184_txt_crude,since,1
7272_txt_earn,net,4
11878_txt_earn,extraordinary,1
8141_txt_trade,part,1
20693_txt_acq,services,1
4048_txt_trade,rose,1
16636_txt_crude,special,1
17250_txt_acq,carpets,1
5123_txt_crude,brasil,1
10632_txt_crude,result,1
8441_txt_acq,15,2
11118_txt_crude,vice,1
6473_txt_acq,boston,2
19483_txt_interest,support,1
19341_txt_acq,board,1
1808_txt_acq,merger,4
9841_txt_interest,germany,1
4341_txt_earn,mln,2
6111_txt_crude,march,1
8799_txt_earn,calif,1
9015_txt_trade,make,1
15964_txt_crude,year,1
6323_txt_earn,dlrs,4
10779_txt_trade,officials,3
15901_txt_earn,sets,1
4127_txt_acq,judgment,1
17335_txt_trade,use,1
21228_txt_acq,shares,2
10779_txt_trade,production,1
16163_txt_acq,shareholders,1
15244_txt_crude,accord,1
13908_txt_trade,management,1
6422_txt_acq,reached,1
17282_txt_trade,1987,1
5021_txt_earn,31,1
6598_txt_crude,18,1
3400_txt_acq,bundrant,1
5850_txt_trade,positive,1
16794_txt_trade,designed,1
4983_txt_crude,construction,1
18186_txt_crude,know,1
17478_txt_crude,1,1
1344_txt_earn,medical,1
5752_txt_trade,adoption,1
11492_txt_acq,better,1
7529_txt_crude,declining,1
4115_txt_trade,965,1
210_txt_earn,revs,2
6233_txt_earn,14,1
1711_txt_crude,incentives,1
15501_txt_acq,nasdaq,1
16787_txt_trade,years,1
8606_txt_crude,third,1
9065_txt_crude,billion,1
9677_txt_acq,previously,1
8666_txt_acq,purchases,1
7802_txt_trade,general,1
17863_txt_acq,samjens,11
9076_txt_trade,also,1
7643_txt_trade,complete,1
13276_txt_crude,ceiling,2
3078_txt_trade,end,1
8608_txt_trade,meet,1
16371_txt_earn,1747000,1
21067_txt_crude,intermediate,1
19713_txt_acq,obtain,1
7310_txt_interest,demand,1
16651_txt_crude,doe,3
8217_txt_acq,completed,1
16680_txt_acq,transcanadas,1
18438_txt_acq,proposed,1
1306_txt_crude,resume,1
17798_txt_acq,jose,1
11225_txt_trade,10,3
5925_txt_earn,178,1
17274_txt_trade,prime,1
4632_txt_trade,reduce,1
10845_txt_crude,first,2
17115_txt_acq,services,2
2890_txt_earn,said,1
7110_txt_acq,corbett,1
19509_txt_crude,narrow,1
19285_txt_crude,two,1
11633_txt_earn,corrects,1
8553_txt_crude,one,2
2089_txt_earn,wajax,1
16139_txt_trade,pct,2
960_txt_acq,takeover,4
20711_txt_earn,20,1
12469_txt_interest,points,1
2538_txt_acq,railroads,1
18472_txt_trade,australia,1
19511_txt_interest,bank,8
1836_txt_acq,discuss,1
9279_txt_crude,march,1
9742_txt_acq,tomorrow,1
10767_txt_trade,said,2
1588_txt_trade,march,1
8478_txt_crude,due,1
20381_txt_earn,20,1
4129_txt_crude,quake,1
5689_txt_earn,jolla,1
18085_txt_crude,connection,1
8823_txt_acq,31,1
21502_txt_crude,confirmed,1
4791_txt_earn,revs,2
853_txt_acq,one,2
4127_txt_acq,give,1
4084_txt_trade,deficit,2
15476_txt_earn,197,1
20409_txt_interest,twin,1
5516_txt_acq,buy,3
8830_txt_acq,24,1
6456_txt_earn,106185,1
10784_txt_acq,action,1
5237_txt_interest,applies,1
16926_txt_trade,bill,1
2128_txt_acq,give,2
6453_txt_interest,forcing,1
18602_txt_earn,2794298,2
15366_txt_acq,affect,1
16214_txt_interest,reagans,1
12294_txt_earn,1985,1
5561_txt_trade,billion,1
3713_txt_earn,1975487,1
11848_txt_interest,interbank,1
5125_txt_crude,condition,1
19560_txt_crude,demanded,1
19033_txt_trade,markets,1
2890_txt_earn,march,1
11892_txt_acq,said,3
8160_txt_crude,petroleum,1
8691_txt_acq,unissued,1
3770_txt_trade,us,4
11175_txt_trade,reuters,2
17329_txt_crude,current,1
404_txt_earn,mar,1
8676_txt_trade,gatt,2
16667_txt_acq,held,2
18229_txt_acq,advisor,2
1616_txt_crude,alltime,1
1711_txt_crude,waited,1
4246_txt_crude,reuters,1
10905_txt_trade,sophisticated,1
6697_txt_acq,shareholders,1
19241_txt_acq,plan,1
16404_txt_acq,new,1
2409_txt_earn,three,1
7441_txt_earn,voting,1
11260_txt_trade,loss,1
17771_txt_crude,dont,1
11578_txt_earn,ny,1
21391_txt_trade,common,1
5561_txt_trade,requirement,1
13633_txt_crude,resume,1
9847_txt_trade,last,2
16856_txt_trade,end,1
13263_txt_earn,equity,1
11177_txt_acq,broken,1
20021_txt_interest,manila,4
11320_txt_earn,1201,1
12203_txt_acq,ago,1
11425_txt_interest,york,1
2500_txt_acq,reuter,1
14843_txt_acq,changes,1
1288_txt_earn,30,1
8131_txt_crude,ever,2
20270_txt_crude,limiting,1
9844_txt_acq,march,1
10233_txt_earn,reported,1
7826_txt_earn,dlrs,2
16256_txt_trade,213,1
4576_txt_crude,usx,1
10455_txt_trade,minimise,1
8944_txt_acq,recently,1
15223_txt_trade,marlin,1
372_txt_acq,least,1
4031_txt_trade,nations,2
3556_txt_crude,development,1
9841_txt_interest,pesetas,4
331_txt_acq,ago,1
12235_txt_interest,734,1
16788_txt_trade,zheng,1
16457_txt_acq,1,1
4172_txt_trade,industrial,1
3377_txt_acq,ltd,1
9549_txt_earn,today,1
7954_txt_earn,excludes,1
7802_txt_trade,europeans,2
7135_txt_trade,robert,1
19837_txt_acq,due,1
16505_txt_trade,imports,2
15239_txt_acq,talks,1
8069_txt_crude,inflation,1
6346_txt_acq,experts,1
6056_txt_acq,dudley,2
3455_txt_crude,must,1
18205_txt_acq,vbi,2
8478_txt_crude,contingent,1
6208_txt_crude,wants,1
17004_txt_acq,might,2
5850_txt_trade,policies,1
4465_txt_acq,accomplish,1
10311_txt_acq,strategies,1
8103_txt_interest,tokyo,1
11923_txt_acq,completed,1
1477_txt_acq,congress,1
2728_txt_acq,vote,1
17186_txt_trade,achieved,1
12472_txt_trade,noboru,1
12521_txt_earn,213,2
8080_txt_trade,seen,1
1103_txt_acq,period,2
20038_txt_interest,prompted,1
7529_txt_crude,said,5
6757_txt_trade,president,1
9445_txt_crude,receive,1
6752_txt_earn,transportation,3
20894_txt_earn,full,1
16531_txt_acq,mountain,1
5429_txt_earn,formal,1
18523_txt_crude,next,1
9279_txt_crude,71243,1
9012_txt_interest,fed,1
17199_txt_crude,april,1
16215_txt_acq,confidential,1
9315_txt_trade,controversial,1
12197_txt_interest,six,2
3563_txt_crude,possibly,1
16644_txt_earn,quarter,6
5684_txt_trade,reporters,1
1427_txt_interest,79,1
11149_txt_crude,national,1
11498_txt_trade,corrections,1
18938_txt_acq,dlrs,5
17164_txt_acq,figure,1
20865_txt_trade,legislation,3
17305_txt_trade,billion,3
5742_txt_earn,1986,1
15366_txt_acq,said,2
21541_txt_crude,oljeselskap,1
17798_txt_acq,terminals,1
15384_txt_interest,discussion,1
20291_txt_earn,vs,6
3290_txt_acq,march,1
2979_txt_interest,loan,4
5796_txt_crude,windfall,1
16939_txt_crude,asia,2
19546_txt_trade,jim,1
19557_txt_interest,higher,1
2973_txt_crude,economic,1
15107_txt_earn,221,1
19704_txt_earn,58503,1
16997_txt_crude,acquired,1
8337_txt_earn,revs,2
16680_txt_acq,750,1
6996_txt_crude,company,1
1288_txt_earn,cts,2
11357_txt_trade,despite,1
2729_txt_earn,joel,1
18835_txt_trade,monitor,1
21369_txt_crude,urgent,1
7477_txt_trade,international,1
8521_txt_earn,shr,3
551_txt_acq,reuter,1
17180_txt_trade,dlr,1
6976_txt_trade,13,1
18986_txt_acq,tvxgo,1
8080_txt_trade,preventing,1
15674_txt_earn,9,1
12504_txt_acq,expected,2
16496_txt_earn,ago,1
2383_txt_crude,now,5
2688_txt_crude,one,1
2810_txt_acq,subject,1
3078_txt_trade,opened,1
11192_txt_acq,end1987,1
2699_txt_acq,bank,2
6695_txt_acq,mln,1
5689_txt_earn,26,1
16636_txt_crude,reestablish,1
3264_txt_acq,tender,2
16388_txt_earn,net,2
21357_txt_acq,possible,2
1835_txt_acq,stake,2
